web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767635968-852","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemise addis adeba","4 990CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-addis-adeba-2562485"
"1767635968-853","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemise addis adeba","4 990CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-addis-adeba-2562484"
"1767635968-854","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemises  addis adeba","4 990CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-addis-adeba-2562483"
"1767635968-855","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble vêtements homme","7 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-2562308"
"1767635968-856","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Pantalon kaki","10 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2561770"
"1767635968-857","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemises à manches courtes","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-a-manches-courtes-2561749"
"1767635968-858","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirt unique Homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-homme-2561410"
"1767635968-859","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirt homme","1 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2561293"
"1767635968-860","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble vêtements homme","12 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-2559849"
"1767635968-861","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","10 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2559762"
"1767635968-862","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Jogging  homme","8 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-2559752"
"1767635968-863","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble costumes  / 3 pièces.","75 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costumes-3-pieces-2559251"
"1767635968-864","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Manteau de pluie","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/manteau-de-pluie-2558299"
"1767635968-865","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirts homme","5 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2557613"
"1767635968-866","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirts homme","5 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2557608"
"1767635968-867","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirts homme","5 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2557603"
"1767635968-868","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2557594"
"1767635968-869","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2557589"
"1767635968-870","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble vêtements homme","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-2557584"
"1767635968-871","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2557580"
"1767635968-872","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Dialaba marocain","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/dialaba-marocain-2555527"
"1767635968-873","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Costumes","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/costumes-2554826"
"1767635968-874","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble vêtements","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2552275"
"1767635968-875","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Dialaba marocain","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/dialaba-marocain-2551489"
"1767635968-876","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirt homme","1 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2550009"
"1767635968-877","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Djalabe marocain","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/djalabe-marocain-2549338"
"1767635968-878","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Shorts été","5 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/shorts-ete-2549121"
"1767635968-879","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble costume 3 pièces","75 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-3-pieces-2548228"
"1767635968-880","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirt col v","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-col-v-2547044"
"1767635968-881","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-shirt","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2547032"
"1767635968-882","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Culottes","6 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/culottes-2546965"
"1767635968-883","https://sn.coinafrique.com/categorie/vetements-homme?page=99","T-Shirt","4 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2546963"
"1767635968-884","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemises homme","6 008CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2546955"
"1767635968-885","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble short","10 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-2546952"
"1767635968-886","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Jogging","10 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jogging-2546474"
"1767635968-887","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Pantalon Zara","2 500CFA","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-zara-2546213"
"1767635968-888","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Djellaba","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/djellaba-2545733"
"1767635968-889","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Vêtements de cérémonie","25 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-de-ceremonie-2543890"
"1767635968-890","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Vêtements homme","30 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2543875"
"1767635968-891","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Vêtements homme","25 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2543867"
"1767635968-892","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Lacostes Homme","7 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/lacostes-homme-2543806"
"1767635968-893","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Chemises  Homme","7 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2543646"
"1767635968-894","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","14 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2543639"
"1767635968-895","https://sn.coinafrique.com/categorie/vetements-homme?page=99","Ensemble homme","11 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2543608"
