web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767637364-586","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3973636"
"1767637364-587","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973611"
"1767637364-588","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973627"
"1767641986-589","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4009968"
"1767641986-590","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4009941"
"1767641986-591","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4009940"
"1767641986-592","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets All Star Converse","22 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-star-converse-4048165"
"1767641986-593","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4047466"
"1767641986-594","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Adidas","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-4047170"
"1767641986-595","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets homme","1 000CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4047014"
"1767641986-596","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Nike Air Force 1","17 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4046630"
"1767641986-597","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Air Force 1","35 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-4045253"
"1767641986-598","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Air Force  1","15 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-4045042"
"1767641986-599","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4045037"
"1767641986-600","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4045033"
"1767641986-601","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","3 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4043186"
"1767641986-602","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Balenciaga","25 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-4042475"
"1767641986-603","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4041730"
"1767641986-604","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4040306"
"1767641986-605","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4040304"
"1767641986-606","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Nike Air","15 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-air-4039625"
"1767641986-607","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Jordan 23","24 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-23-4039538"
"1767641986-608","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets  Air Force 1 Suprême","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-supreme-4039356"
"1767641986-609","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000884"
"1767641986-610","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000880"
"1767641986-611","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000873"
"1767641986-612","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-4000863"
"1767641986-613","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000867"
"1767641986-614","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000839"
"1767641986-615","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000717"
"1767641986-616","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4000841"
"1767641986-617","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Sandales en cuir Timberland","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-timberland-4038557"
"1767641986-618","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chassures homme","30 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chassures-homme-4038505"
"1767641986-619","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","22 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4038399"
"1767641986-620","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussure Timberland","18 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-timberland-4038310"
"1767641986-621","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","22 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4037826"
"1767641986-622","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3998619"
"1767641986-623","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3998608"
"1767641986-624","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3999755"
"1767641986-625","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3999749"
"1767641986-626","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3999746"
"1767641986-627","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3999739"
"1767641986-628","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3999740"
"1767641986-629","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3999736"
"1767641986-630","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-3998653"
"1767641986-631","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Mocassins homme","20 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4037245"
"1767641986-632","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussure Hermès homme","18 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-hermes-homme-4037207"
"1767641986-633","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","35 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4037197"
"1767641986-634","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Babouches royale homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-royale-homme-4037190"
"1767641986-635","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets  Jordan 23 rétro","20 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-23-retro-4036609"
"1767641986-636","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets  New Balance 550","19 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-550-4036537"
"1767641986-637","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","15 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4036513"
"1767641986-638","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Adidas","15 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-4036509"
"1767641986-639","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures cuir homme","60 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-cuir-homme-4018574"
"1767641986-640","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Babouches marocaines cuir homme","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-marocaines-cuir-homme-4036219"
"1767641986-641","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Berluti hommes","50 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-hommes-4035822"
"1767641986-642","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets homme","25 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4035745"
"1767641986-643","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets homme","25 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4035723"
"1767641986-644","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets homme","25 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4035713"
"1767641986-645","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures Timberland homme","65 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-homme-4034983"
"1767641986-646","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","35 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4034980"
"1767641986-647","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","30 000CFA","Ziguinchor, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4034965"
"1767641986-648","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","30 000CFA","Ziguinchor, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4034963"
"1767641986-649","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","25 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4034737"
"1767641986-650","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Sandales homme","15 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4034571"
"1767641986-651","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","19 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4034504"
"1767641986-652","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-4034361"
"1767641986-653","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-4034353"
"1767641986-654","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures en cuir","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4034080"
"1767641986-655","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3996226"
"1767641986-656","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3996243"
"1767641986-657","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3996241"
"1767641986-658","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3996223"
